,ligand,target,DG_Exp.,dDG_Exp.,DG_OpenFF-1.0,DG_OpenFF-1.0_converged,DG_OpenFF-1.2,DG_OpenFF-1.2_converged,DG_OpenFF-2.0,DG_OpenFF-2.0_converged,DG_OPLS3e,DG_GAFF2,DG_cGenFF,DG_Consensus_OpenFF_GAFF2_cGenFF,DG_Consensus_OpenFF_GAFF2,DG_Consensus_all,dDG_OpenFF-1.0,dDG_OpenFF-1.0_converged,dDG_OpenFF-1.2,dDG_OpenFF-1.2_converged,dDG_OpenFF-2.0,dDG_OpenFF-2.0_converged,dDG_OPLS3e,dDG_GAFF2,dDG_cGenFF,dDG_Consensus_OpenFF_GAFF2_cGenFF,dDG_Consensus_OpenFF_GAFF2,dDG_Consensus_all
bace_lig_CAT-24,CAT-24,bace,-11.35,0.0,-12.809117568235243,-12.796841325957065,,,-11.54893571589565,-11.5173990100921,-10.808679659793727,-10.634831806259323,-11.839557278052595,-12.06797410259332,-10.276597001678288,-11.241320380309007,0.20596822321788244,0.20523932260270383,,,0.26561352937339294,0.2720380905983343,0.11130250190900612,0.3820073660342262,0.48459945305994506,0.525139724546916,0.3216159369781272,0.17767457472640164
bace_lig_CAT-4a,CAT-4a,bace,-7.52,0.0,-8.382088203985267,-8.344783666688521,,,-8.566505580885018,-8.835584606825535,-7.145773845274478,-8.493039422306568,-9.579583559003394,-8.904663773500745,-8.843461846118776,-8.452509119192241,0.17278894489230787,0.17402761134876105,,,0.29869368808154484,0.3082249822367347,0.1438409049866921,0.23079158325503657,0.45121077383663205,0.38888119445103286,0.41405938789002084,0.17022593064321523
bace_lig_CAT-4c,CAT-4c,bace,-7.44,0.0,-8.182810251178017,-8.1752630699461,,,-8.19259009275893,-8.800128315715787,-6.6831168886784145,-8.088731669840614,-7.695769247277977,-7.319003502382751,-8.337346620706745,-7.662988837010554,0.24494211294747834,0.2448374897180612,,,0.24505513174378138,0.2898484931242639,0.17113074867694214,0.29819586107740487,0.7890064727568965,0.5660843928118413,0.6950170215959126,0.23122207102787218
bace_lig_CAT-4j,CAT-4j,bace,-8.61,0.0,-8.23853060577116,-8.234746976918832,,,-7.902356392665854,-8.243753316559074,-7.019324694317747,-8.692657477713855,-8.689011215905994,-8.429301695794956,-8.544158291521333,-8.121150389009706,0.1898986451816529,0.19145527717425337,,,0.24533428542345845,0.2648193815920485,0.14158015906549545,0.1817049120831033,0.46921190627957693,0.3214206347725102,0.3601269466569158,0.15847461879766528
bace_lig_CAT-4k,CAT-4k,bace,-7.44,0.0,-7.310431869618655,-7.304887708901081,,,-8.333873984065994,-8.553589846845068,-5.709902484088731,-7.904762829442489,-6.927145527337644,-7.378787379228253,-8.151731669976447,-7.353259347846071,0.17552441560776288,0.17675088470959233,,,0.5671809722708515,0.5708787471602077,0.16008488813339433,0.1864432490303854,0.46105245002819356,0.3301264266560601,0.35695015705984157,0.20910290419458621
bace_lig_CAT-4l,CAT-4l,bace,-8.93,0.0,-7.063240721938694,-7.0310553245654965,,,-7.295310147240392,-7.229548676188581,-6.4252087052121585,-7.85636516167928,-7.507302430780528,-7.557449355092967,-7.640139825648168,-7.272541634426338,0.40812156877368466,0.40834997386453953,,,0.24835386729089362,0.2516531488158075,0.14291639815140098,0.1892023027002369,0.4374415122324089,0.3527072256831685,0.40219492139081725,0.15434351594299958
bace_lig_CAT-4m,CAT-4m,bace,-8.74,0.0,-9.269797585866794,-9.26543989658863,,,-9.793183215199795,-9.676123204377637,-8.665665085304342,-9.808311017695434,-8.806133567103677,-9.441616862190957,-10.249301421508951,-9.158671536386233,0.1332900914371006,0.13450037924150102,,,0.2118025567061444,0.21482560330813297,0.13580186609956685,0.16006748032534462,0.4205362275598862,0.28786517728504957,0.34070079811207626,0.13829839163284124
bace_lig_CAT-4n,CAT-4n,bace,-8.69,0.0,-9.145259418463327,-9.30543989658863,,,-9.668782276457678,-9.559102490280639,-8.711286813822584,-9.045110632304599,-7.931120035029893,-8.953764979788689,-10.01265063383571,-8.785455280221562,0.29804466453546125,0.3215727286507845,,,0.2149062741603929,0.2174642853528679,0.141858692240172,0.22162839452818497,0.4268996927987212,0.33568256993023465,0.34389572475627245,0.14406296501941493
bace_lig_CAT-4p,CAT-4p,bace,-9.67,0.0,-9.811613472464902,-9.80536348095662,,,-10.123097026140869,-10.008913257153768,-9.757665052686336,-10.278259295532926,-9.276975792491838,-10.049499172162966,-10.8505518161786,-9.75748640727503,0.1456863324451788,0.1471381830587918,,,0.24225755028230148,0.24450420669436082,0.13887070548200908,0.16818356954787456,0.4253336460295565,0.29038402065687685,0.34384183004641566,0.14310216367638423
bace_hunt_lig_11,11,bace_hunt,-8.71,0.0,-8.361188175975801,-8.357912692281483,,,-8.447175955150358,-8.377542494298549,-8.700392486810394,-8.154526511733412,-9.561396765256937,-8.719219514232288,-8.41804055818958,-8.782799795954139,0.0995545956279527,0.09941912631607833,,,0.16520528703004836,0.162508864410565,0.04753204117747503,0.08247851429111003,0.15021390815569707,0.3352497578730892,0.21365566161249902,0.06487038301719529
bace_hunt_lig_19,19,bace_hunt,-9.91,0.0,-9.194625512921121,-9.19013900744189,,,-9.412145492807051,-9.336118119271305,-9.420838401011668,-8.742009498800869,-8.905955183272638,-9.227190200612057,-9.302450959073877,-9.185848502208696,0.10352983515840117,0.103221053732791,,,0.10465122104910743,0.10386903998198256,0.04326364755076649,0.07005905670021406,0.12373493311629148,0.15808122229355775,0.13428432573777452,0.05189137044572889
bace_hunt_lig_21,21,bace_hunt,-10.22,0.0,-10.323077399181226,-10.29979353178996,,,-9.838873614815261,-9.775605077125656,-9.930966151622602,-10.403122569167072,-9.934164174220266,-10.008658216130085,-10.080009013245231,-10.098973764479556,0.13088161866597753,0.13039167442959887,,,0.10093965718568945,0.09601167982031879,0.037963406302763195,0.12896979957717647,0.147680477947965,0.15654213665769265,0.14297754220668765,0.06301372854883514
bace_hunt_lig_24,24,bace_hunt,-9.79,0.0,-10.032804163253005,-10.0506691284338,,,-10.191433696984136,-10.122948564882565,-9.234242106680188,-10.141495282371158,-8.56229294519539,-9.472778154968235,-10.251370047326759,-9.566960968703432,0.08049367608411027,0.08369019850840508,,,0.09874753175878594,0.09491987031286818,0.04979300982975578,0.07996674550406102,0.12984707740158283,0.2551884209687545,0.2186930105823511,0.05176467790311234
bace_hunt_lig_35,35,bace_hunt,-9.88,0.0,-10.210375765974865,-10.209000769664113,,,-10.329723708151926,-10.257219944857054,-9.420675777924709,-10.264497575448594,-8.648738599271326,-9.713716243196622,-10.44374640815716,-9.701736651291037,0.0819432994532545,0.08288195753262789,,,0.09695611568620488,0.09278869904535451,0.0511994143318455,0.07961105225446238,0.14018270075361347,0.25176381390743174,0.21777515623186194,0.05357233656536116
bace_hunt_lig_12,12,bace_hunt,-10.46,0.0,-10.448003209979685,-10.447174278807102,,,-10.067254342407377,-10.008287980288477,-9.858653549783655,-10.37017536016722,-10.575380159706445,-10.259178821140884,-10.055981341443529,-10.20172477299949,0.16920705013009824,0.168586751482973,,,0.09299037668168686,0.08904639543233556,0.06329521107474369,0.10956866722358877,0.1345273215742305,0.2589630466183796,0.1372569538733339,0.05756175590462901
bace_hunt_lig_14,14,bace_hunt,-9.84,0.0,-8.78203962988456,-8.784074801986517,,,-9.695998213287295,-9.638612093490066,-8.85987243707178,-8.38537244966599,-9.491200744111628,-9.364312061797836,-9.294362470589402,-9.091413352562808,0.07614030284425008,0.07664325481796193,,,0.08084943485543412,0.08045260975306784,0.03720813371159945,0.07374022306916951,0.08283088708168043,0.15764667043903266,0.12790441596495078,0.04182577419184002
bace_hunt_lig_25,25,bace_hunt,-8.87,0.0,-9.786635104407361,-9.787624974200263,,,-9.932981502573274,-9.872195045905796,-9.375173554804714,-9.38418937937229,-10.88452085449846,-10.142595423965982,-9.8126753144004,-9.892846445724807,0.08443166227478231,0.08414489303083583,,,0.09001116648546632,0.08527911056467256,0.04835979273478769,0.08287943139389532,0.1241999930682303,0.17451117721826048,0.12263232897265011,0.05148588546240575
bace_hunt_lig_33,33,bace_hunt,-7.14,0.0,-8.221079404908847,-8.210102415886636,,,-7.997651781242193,-7.944047275401195,-7.984323408067485,-7.944790427133675,-7.501962992284463,-7.820613588683997,-7.927766886822242,-7.788925903686186,0.1555578462161178,0.1548561022143656,,,0.08801938545087847,0.08261937143059349,0.051729735879847256,0.10004557733928661,0.1327133012941058,0.2187396201159616,0.13310672531933554,0.057146707606951
bace_hunt_lig_13,13,bace_hunt,-9.65,0.0,-10.02288979678626,-10.012662909021389,,,-9.92417734122803,-9.868165429243211,-9.893174001296444,-9.814206908212363,-10.74687244551048,-10.03584312493096,-9.821887704433163,-10.031678105472295,0.1246208142244254,0.12395459259802102,,,0.10693184951408197,0.10225528831698379,0.06521520205236953,0.09148361640466993,0.13376117393436399,0.166849369009122,0.12356123133783065,0.059858261052245426
bace_hunt_lig_16,16,bace_hunt,-7.06,0.0,-7.69943615723659,-7.643922047289166,,,-8.077437720160317,-8.010131862376795,-7.580342168070541,-8.03667565473742,-8.462068313371953,-8.289917866603972,-8.12574474182738,-7.806955158566495,0.30104609012292166,0.3002988723867378,,,0.29490795902513656,0.2924757858367261,0.12100578347059845,0.20182469828718752,0.2556141307111996,0.2975109000441261,0.3041931109404687,0.13390059140141092
bace_hunt_lig_15,15,bace_hunt,-7.92,0.0,-9.261246524257288,-9.223875901807832,,,-9.223702796866117,-9.154810699035687,-8.623841948157018,-7.940644950716891,-8.78979161523761,-8.532802317333395,-8.357167628943381,-8.427971394347509,0.34175848335239917,0.3398173824105062,,,0.4002605528259096,0.39958321515278394,0.09399790074567275,0.16801982917493435,0.4610887445123033,0.47524176487604214,0.5207639686947589,0.17294004438033966
bace_hunt_lig_26,26,bace_hunt,-10.37,0.0,-8.103635818848531,-8.047520885623538,,,-9.243518523288488,-9.179573420649788,-9.470003507309077,-8.189476444758798,-9.990766204079273,-9.321560613614258,-8.999170377475604,-9.191711492235692,0.2970216905363375,0.2976280533082823,,,0.10892142272037544,0.105619909381136,0.05379715627681404,0.13832652749676816,0.11467733446371299,0.22982536293014263,0.1776479482825558,0.05694565062664802
bace_hunt_lig_17,17,bace_hunt,-10.37,0.0,-10.810610094460884,-10.77695990006337,,,-11.173529473160956,-11.116570505040285,-10.888217821968341,-11.091096053145538,-10.967410867156927,-10.976805232728797,-10.949889259313718,-11.058430566337025,0.09786099498220407,0.09699902706936125,,,0.12082961629641568,0.11752700923460692,0.04631597400637534,0.13141791900641583,0.13961413349445553,0.23796641337045468,0.333183169478408,0.06482675616158813
bace_hunt_lig_34,34,bace_hunt,-10.25,0.0,-10.280883874510751,-10.247024542786306,,,-9.867997841409595,-9.807162405513015,-10.01842127704274,-10.478093803273126,-9.598814667535398,-9.893138200793912,-9.97640187347917,-10.040794696787327,0.08787132603429994,0.08687223959482226,,,0.09877238572041516,0.09413830573797008,0.03790933523710603,0.0778272672231044,0.09248573836773619,0.1456936515934903,0.16224521696524974,0.04564371293799515
bace_hunt_lig_38,38,bace_hunt,-9.39,0.0,-9.546637675501392,-9.519717453033254,,,-9.262154253824626,-9.207968684123108,-9.411073257125102,-9.372774837899021,-8.681090050654642,-9.081515657449655,-9.1737042915891,-9.203077418459563,0.09145346589254195,0.0899519100880732,,,0.07873985469762843,0.07218747390983248,0.0343984729451914,0.08326470204639007,0.08648881950321086,0.14090550456585402,0.1160804537757124,0.043129533323994176
bace_hunt_lig_18,18,bace_hunt,-9.9,0.0,-9.459534317481324,-9.456598155376197,,,-10.258890948379545,-10.166440407678833,-9.799007704999015,-9.229719677202619,-9.70936115967158,-9.958251834693069,-10.069739872502753,-9.720723225635997,0.08738876581708258,0.08723309860029065,,,0.08919929735474842,0.16917260034368706,0.044962702724900466,0.09363542014141304,0.10591092503868928,0.1483806343147987,0.12844522720552123,0.04980846751384241
bace_hunt_lig_39,39,bace_hunt,-9.36,0.0,-8.413522636801115,-8.409232937706625,,,-8.254001548506407,-8.184303126935696,-8.812634795260996,-8.090741764306077,-7.035812772400908,-7.752348914642415,-8.336066430728437,-7.999189178697966,0.1485275070639875,0.14858947840680092,,,0.14863781635526166,0.14785305806600837,0.0799629873107424,0.14594066862910665,0.17417174424417098,0.2760005521097851,0.2160704715554261,0.0795311756631381
bace_hunt_lig_37,37,bace_hunt,-9.45,0.0,-8.85879926705328,-8.824134934583194,,,-8.112010336886648,-8.03583880915383,-8.817156236282292,-8.623748271255147,-7.261339883857798,-7.9987895967193055,-8.309594833425685,-8.248997190061518,0.07668791664133232,0.07644526222294792,,,0.08111708690913227,0.07527806195581284,0.032357686454509885,0.06736583872125672,0.09659592760862123,0.15682992212560487,0.1404761221037519,0.04388945762248164
bace_hunt_lig_1a,1a,bace_hunt,-6.09,0.0,-6.8532800432928385,-6.749282556307215,,,-5.634217376118254,-5.567234641995702,-6.73350683530381,-6.834012208783125,-6.0482696240035,-6.399395375815621,-6.523347448579585,-6.311873225296226,0.09123238521914005,0.09932496312398588,,,0.1292101211731874,0.12914292341565026,0.0641863986682363,0.0890976232706882,0.11422679688702769,0.16971650848951797,0.15918183649549622,0.05727879194712664
bace_hunt_lig_32,32,bace_hunt,-7.72,0.0,-8.395947501620054,-8.317461607440702,,,-8.178171082641587,-8.11275183413303,-8.120885164702889,-8.302043442175902,-8.173549613083605,-8.094612077416626,-8.009512471695109,-8.129125711674034,0.1094869102882891,0.11369003870143404,,,0.10623770554273956,0.10396965978599074,0.049555273696185086,0.09942164565308452,0.12328441053592312,0.23786838387468,0.3390315158464515,0.05553038769280217
bace_hunt_lig_40,40,bace_hunt,-8.65,0.0,-7.483413988966187,-7.387500213543332,,,-6.936967582209767,-6.859344660681537,-8.410619129237123,-7.980568516735234,-7.504787143036245,-7.790042681469859,-7.5863079488485,-7.721497641621923,0.1454117637606075,0.1522054952586706,,,0.2885448993357498,0.29111859254410744,0.09842445423325108,0.12916284878576653,0.18338026651361905,0.2713337359349502,0.231178389560103,0.0999948241017302
bace_hunt_lig_20,20,bace_hunt,-10.17,0.0,-10.699384697499339,-10.65689593565205,,,-10.438519613467657,-10.377716881652221,-10.308568450132077,-10.92946512017826,-10.412785238659406,-10.393200510507896,-10.3469739931689,-10.575284306923347,0.10363331696887149,0.1037096642275319,,,0.10583952385818336,0.10268515586144765,0.04495723098161616,0.08064300338047933,0.1320292545330239,0.16737918559811232,0.16543966326282383,0.05478696593740943
bace_hunt_lig_22,22,bace_hunt,-7.61,0.0,-7.831981731282609,-7.76059501188459,,,-8.68968037663386,-8.620342043591906,-9.176688691257313,-8.283105205538758,-9.916296432505892,-8.840060037973531,-8.474485502807923,-8.938640177632521,0.22154616541326583,0.22780696053572042,,,0.434000539029397,0.4370028301914935,0.11179957785963593,0.14596247815104416,0.3394797787481019,0.3863500830630263,0.4984626701077488,0.15548394104131905
bace_hunt_lig_23,23,bace_hunt,-9.82,0.0,-9.123357041556064,-9.096346749061318,,,-10.023705035346394,-10.051637503835522,-9.975747065824665,-8.479659596170507,-9.655395965169763,-9.364421334807496,-9.242600496461591,-9.3640146997109,0.33021486372032416,0.3293962210214049,,,0.21912960104072465,0.22996516509495893,0.11049564729684455,0.2997976938534842,0.38779410236322,0.28688239462359877,0.3672440669321289,0.1553892343591566
bace_hunt_lig_36,36,bace_hunt,-10.98,0.0,-11.049782896536664,-11.0249956175125,,,-11.499915939511988,-11.504970837168853,-12.267520341981129,-10.508066925734013,-11.479975694476284,-10.938558901834329,-10.966858875582766,-11.283008705547058,0.3252239518093938,0.3244022258897592,,,0.1925525905437641,0.20051183476542353,0.059399173006336896,0.28760328226513426,0.30745379717501103,0.24811161647499225,0.31865887136728827,0.13808360022440413
bace_hunt_lig_27,27,bace_hunt,-9.61,0.0,-9.623115026943985,-9.599556989994612,,,-9.895740740789128,-9.840017148670121,-9.462017668338815,-9.679923238581011,-9.673523636602999,-9.870979589787789,-9.631358023539796,-9.718123436712757,0.10414333996396925,0.10225667997390175,,,0.08355214391726816,0.07711222017207808,0.03532347024799203,0.10634482955952321,0.09022210093382949,0.26709326490109125,0.1978912185972926,0.05131652077038331
bace_hunt_lig_28,28,bace_hunt,-9.0,0.0,-9.571866636583875,-9.53881577306425,,,-10.225257649582073,-10.133409438905423,-7.988765275728141,-9.584736994414932,-10.271794567192917,-10.533663225192802,-10.76232998104424,-9.57166837364396,0.17043412648219455,0.17189154261310172,,,0.12574203740016543,0.12561396014623202,0.09054519310515878,0.2716029670407285,0.18967383805120455,0.30852667714842147,0.3747294235773074,0.09881938090141613
bace_hunt_lig_29,29,bace_hunt,-8.74,0.0,-9.221565538901842,-9.204010752631495,,,-9.208286802902451,-9.116376977284805,-7.687370664959256,-9.618550359016279,-9.036156714474846,-9.587631942318616,-9.613333860158752,-8.997656425605557,0.19218792434977905,0.20109220182868112,,,0.27765174106934803,0.2864630110047672,0.10280430821281193,0.1826240647436126,0.22732072121469543,0.27775311818657705,0.21662964605458943,0.10999208562986201
bace_hunt_lig_30,30,bace_hunt,-6.95,0.0,-7.957800052873565,-7.931732714748755,,,-6.85415987126571,-6.794854214041395,-8.287362222435656,-8.43813924745919,-6.374734184081408,-7.239933367121098,-7.689730838401152,-7.602844148261691,0.15261086200043622,0.15204182467010757,,,0.13657593879948482,0.13337990305236885,0.06979364491756199,0.09350952733636515,0.5533830113229543,0.5479429010673516,0.36800227604916663,0.17359294573275505
bace_hunt_lig_31,31,bace_hunt,-9.54,0.0,-8.670078875509342,-8.6546648103765,,,-8.430366075877107,-8.377801872768533,-8.900451157283038,-8.41678713060477,-8.353534912312352,-8.430314234182989,-8.339174359600891,-8.521565203746155,0.11940829987685639,0.11826473853162163,,,0.08238412163026392,0.0763599329647147,0.038122219555390434,0.091975515255838,0.12223791377795382,0.15427805920325416,0.11524834752558642,0.049271957310900505
bace_hunt_lig_41,41,bace_hunt,-9.11,0.0,-8.231401439009762,,,,-7.204352762524468,,-9.111486741527335,-10.817584595240781,-10.3202558771067,-8.47795113733365,-7.638216187144243,-9.753939359412362,0.44910693422381526,,,,0.8686426887755078,,0.18702670846138184,0.3370806411309734,0.33084380095561006,0.8499857830734356,0.6913114076144077,0.260924279974001
bace_p2_lig_28_L,28_L,bace_p2,-10.16,0.15,-10.834055710971446,-10.82439611544362,,,-10.290345820746357,-10.253783711743408,-10.657960095776778,-10.828380976133896,-10.917781756108683,-10.569699690620059,-10.86756433197298,-10.805246314231324,0.07052762610329055,0.07001712021050391,,,0.054068570697244744,0.05880883179044344,0.03508457185679847,0.10326588678675591,0.12378150387027016,0.17223464027832613,0.16164751996466692,0.061957173016224366
bace_p2_lig_29_L,29_L,bace_p2,-9.67,0.26,-10.099053724326046,-10.103692509170498,,,-9.929571585466064,-9.912449564641593,-9.594481789539152,-9.68547268068768,-8.98460629409531,-9.708566450131084,-9.741741467222766,-9.519045125178371,0.0730859893082104,0.07212758418700636,,,0.05244093042480868,0.057816119995484666,0.03197983571448634,0.10115066292829031,0.1290488848060232,0.14328963669133207,0.10039621439567373,0.05813661087002152
